id,first_name,middle_name,last_name,email,email_confidence,email_do_not_call,phone_number,phone_number_confidence,phone_number_do_not_call,status,segment_id
486,Logan,Savanna,GOODE,Logan.GOODE@donotcontact.cbm,0.5127627863585886,True,3430820167,0.9985745155499599,False,lead,9
486,Logan,Savanna,GOODE,LGOODE@untrustworthy.oeg,0.6256120959538097,False,9432073468,0.3407919645724816,False,lead,9
486,Logan,Savanna,GOODE,LoganGOODE@fakedomain.eru,0.4700883814748419,False,3430820167,0.9985745155499599,False,lead,9
486,Logan,Savanna,GOODE,Logan.GOODE@mmm.epu,0.5130337898586764,False,9432073468,0.3407919645724816,False,lead,9
486,Logan,Savanna,GOODE,LoganGOODE@donotcontact.cbm,0.3188346832711385,False,3430820167,0.9985745155499599,False,lead,9
486,Logan,Savanna,GOODE,Logan.GOODE@donotcontact.cbm,0.5127627863585886,True,9432073468,0.3407919645724816,False,lead,9
486,Logan,Savanna,GOODE,LGOODE@untrustworthy.oeg,0.6256120959538097,False,3430820167,0.9985745155499599,False,lead,9
486,Logan,Savanna,GOODE,LoganGOODE@fakedomain.eru,0.4700883814748419,False,9432073468,0.3407919645724816,False,lead,9
487,Olivia,Margaret,TAVARES,Olivia.TAVARES@donotcontact.cbm,0.6202678949799035,False,473-32-680,0.3293676361433906,True,prospect,8
487,Olivia,Margaret,TAVARES,Olivia.TAVARES@untrustworthy.oeg,0.12645441743680363,False,9249050376,0.660058217719712,False,prospect,8
487,Olivia,Margaret,TAVARES,OTAVARES@fakedomain.eru,0.5782380671501585,False,473-32-680,0.3293676361433906,True,prospect,8
487,Olivia,Margaret,TAVARES,Olivia.TAVARES@mmm.epu,0.8054714034515167,True,9249050376,0.660058217719712,False,prospect,8
487,Olivia,Margaret,TAVARES,OTAVARES@donotcontact.cbm,0.8903758223443947,True,473-32-680,0.3293676361433906,True,prospect,8
487,Olivia,Margaret,TAVARES,Olivia.TAVARES@donotcontact.cbm,0.6202678949799035,False,9249050376,0.660058217719712,False,prospect,8
487,Olivia,Margaret,TAVARES,Olivia.TAVARES@untrustworthy.oeg,0.12645441743680363,False,473-32-680,0.3293676361433906,True,prospect,8
487,Olivia,Margaret,TAVARES,OTAVARES@fakedomain.eru,0.5782380671501585,False,9249050376,0.660058217719712,False,prospect,8
487,Olivia,Margaret,TAVARES,Olivia.TAVARES@mmm.epu,0.8054714034515167,True,473-32-680,0.3293676361433906,True,prospect,8
487,Olivia,Margaret,TAVARES,OTAVARES@donotcontact.cbm,0.8903758223443947,True,9249050376,0.660058217719712,False,prospect,8
488,Robert,Jazlyn,THOMPSON,RTHOMPSON@fakedomain.eru,0.33725636525768143,False,,,,customer,0
488,Robert,Jazlyn,THOMPSON,Robert.THOMPSON@fakedomain.eru,0.9735377830910154,False,,,,customer,0
488,Robert,Jazlyn,THOMPSON,RobertTHOMPSON@donotcontact.cbm,0.42623733683695686,False,,,,customer,0
489,Alicia,Demetrius,PARKS,AliciaPARKS@mmm.epu,0.3555882673339239,False,458-97-127,0.234115453430064,True,lead,10
489,Alicia,Demetrius,PARKS,Alicia.PARKS@mmm.epu,0.5783538213639192,False,1768215551,0.34179280977940607,True,lead,10
489,Alicia,Demetrius,PARKS,AliciaPARKS@mmm.epu,0.0910403421308359,True,(887)854586,0.25410910222203287,False,lead,10
489,Alicia,Demetrius,PARKS,APARKS@mmm.epu,0.3981495844994065,False,458-97-127,0.234115453430064,True,lead,10
489,Alicia,Demetrius,PARKS,AliciaPARKS@mmm.epu,0.3555882673339239,False,1768215551,0.34179280977940607,True,lead,10
489,Alicia,Demetrius,PARKS,Alicia.PARKS@mmm.epu,0.5783538213639192,False,(887)854586,0.25410910222203287,False,lead,10
489,Alicia,Demetrius,PARKS,AliciaPARKS@mmm.epu,0.0910403421308359,True,458-97-127,0.234115453430064,True,lead,10
489,Alicia,Demetrius,PARKS,APARKS@mmm.epu,0.3981495844994065,False,1768215551,0.34179280977940607,True,lead,10
489,Alicia,Demetrius,PARKS,AliciaPARKS@mmm.epu,0.3555882673339239,False,(887)854586,0.25410910222203287,False,lead,10
489,Alicia,Demetrius,PARKS,Alicia.PARKS@mmm.epu,0.5783538213639192,False,458-97-127,0.234115453430064,True,lead,10
489,Alicia,Demetrius,PARKS,AliciaPARKS@mmm.epu,0.0910403421308359,True,1768215551,0.34179280977940607,True,lead,10
489,Alicia,Demetrius,PARKS,APARKS@mmm.epu,0.3981495844994065,False,(887)854586,0.25410910222203287,False,lead,10
490,Lucy,Scott,DAVIS,LucyDAVIS@fakedomain.eru,0.5379131694432396,False,3755968148,0.49144630566167424,False,lead,10
490,Lucy,Scott,DAVIS,LucyDAVIS@fakedomain.eru,0.5379131694432396,False,(141)986142,0.7643824431636385,False,lead,10
491,David,Madelynn,DUPREE,David.DUPREE@donotcontact.cbm,0.8111291220906776,False,(574)628630,0.1010258819356128,True,lead,10
491,David,Madelynn,DUPREE,David.DUPREE@fakedomain.eru,0.04252733476691106,False,501-35-651,0.4441867723385995,False,lead,10
491,David,Madelynn,DUPREE,David.DUPREE@donotcontact.cbm,0.8111291220906776,False,(574)628630,0.1010258819356128,True,lead,10
491,David,Madelynn,DUPREE,David.DUPREE@fakedomain.eru,0.04252733476691106,False,501-35-651,0.4441867723385995,False,lead,10
492,Alexis,Jaylene,SHAW,ASHAW@fakedomain.eru,0.3361052876256009,False,7224260810,0.2624846352248308,True,lead,1
492,Alexis,Jaylene,SHAW,Alexis.SHAW@fakedomain.eru,0.5993511965579325,False,3182160203,0.27245344414031536,False,lead,1
492,Alexis,Jaylene,SHAW,ASHAW@untrustworthy.oeg,0.9548701633004877,False,9169830436,0.8977124524027533,False,lead,1
492,Alexis,Jaylene,SHAW,ASHAW@donotcontact.cbm,0.8671943178178844,True,7224260810,0.2624846352248308,True,lead,1
492,Alexis,Jaylene,SHAW,ASHAW@fakedomain.eru,0.3361052876256009,False,3182160203,0.27245344414031536,False,lead,1
492,Alexis,Jaylene,SHAW,Alexis.SHAW@fakedomain.eru,0.5993511965579325,False,9169830436,0.8977124524027533,False,lead,1
492,Alexis,Jaylene,SHAW,ASHAW@untrustworthy.oeg,0.9548701633004877,False,7224260810,0.2624846352248308,True,lead,1
492,Alexis,Jaylene,SHAW,ASHAW@donotcontact.cbm,0.8671943178178844,True,3182160203,0.27245344414031536,False,lead,1
492,Alexis,Jaylene,SHAW,ASHAW@fakedomain.eru,0.3361052876256009,False,9169830436,0.8977124524027533,False,lead,1
492,Alexis,Jaylene,SHAW,Alexis.SHAW@fakedomain.eru,0.5993511965579325,False,7224260810,0.2624846352248308,True,lead,1
492,Alexis,Jaylene,SHAW,ASHAW@untrustworthy.oeg,0.9548701633004877,False,3182160203,0.27245344414031536,False,lead,1
492,Alexis,Jaylene,SHAW,ASHAW@donotcontact.cbm,0.8671943178178844,True,9169830436,0.8977124524027533,False,lead,1
493,Jasmin,Shane,LEE,JLEE@donotcontact.cbm,0.05919082267581677,True,5451588689,0.8359628837229659,False,customer,4
493,Jasmin,Shane,LEE,Jasmin.LEE@donotcontact.cbm,0.39031873510400994,False,(543)465324,0.3243952608629106,False,customer,4
493,Jasmin,Shane,LEE,JLEE@donotcontact.cbm,0.05919082267581677,True,108-04-448,0.8117487635585791,False,customer,4
493,Jasmin,Shane,LEE,Jasmin.LEE@donotcontact.cbm,0.39031873510400994,False,5451588689,0.8359628837229659,False,customer,4
493,Jasmin,Shane,LEE,JLEE@donotcontact.cbm,0.05919082267581677,True,(543)465324,0.3243952608629106,False,customer,4
493,Jasmin,Shane,LEE,Jasmin.LEE@donotcontact.cbm,0.39031873510400994,False,108-04-448,0.8117487635585791,False,customer,4
494,Tristan,Jayla,LINVILLE,TLINVILLE@donotcontact.cbm,0.07759202455351699,False,,,,prospect,0
494,Tristan,Jayla,LINVILLE,Tristan.LINVILLE@donotcontact.cbm,0.6813637137664226,False,,,,prospect,0
495,Erin,Ali,BISHOP,EBISHOP@donotcontact.cbm,0.15132233750009283,False,,,,prospect,10
495,Erin,Ali,BISHOP,EBISHOP@untrustworthy.oeg,0.626060500366067,False,,,,prospect,10
496,Jessica,Hugo,RENFRO,Jessica.RENFRO@mmm.epu,0.058737217233911454,False,849-27-070,0.042358467803280564,True,lapsed,9
496,Jessica,Hugo,RENFRO,Jessica.RENFRO@donotcontact.cbm,0.9204845223782868,True,(432)838240,0.9908469933221429,False,lapsed,9
496,Jessica,Hugo,RENFRO,Jessica.RENFRO@mmm.epu,0.058737217233911454,False,849-27-070,0.042358467803280564,True,lapsed,9
496,Jessica,Hugo,RENFRO,Jessica.RENFRO@donotcontact.cbm,0.9204845223782868,True,(432)838240,0.9908469933221429,False,lapsed,9
497,Genesis,Miriam,BUCHER,Genesis.BUCHER@donotcontact.cbm,0.2841342955339218,False,5882532899,0.9791460145876165,False,prospect,5
497,Genesis,Miriam,BUCHER,GBUCHER@untrustworthy.oeg,0.6034849837397853,True,0564450813,0.44350950702241254,False,prospect,5
497,Genesis,Miriam,BUCHER,Genesis.BUCHER@donotcontact.cbm,0.2841342955339218,False,5882532899,0.9791460145876165,False,prospect,5
497,Genesis,Miriam,BUCHER,GBUCHER@untrustworthy.oeg,0.6034849837397853,True,0564450813,0.44350950702241254,False,prospect,5
498,Braden,Jeremy,WITHERSPOON,Braden.WITHERSPOON@donotcontact.cbm,0.31983800137034724,False,4533106654,0.350061040023268,False,prospect,7
498,Braden,Jeremy,WITHERSPOON,Braden.WITHERSPOON@donotcontact.cbm,0.12282927881910977,False,4533106654,0.350061040023268,False,prospect,7
499,Brooklynn,Gloria,FLORA,BrooklynnFLORA@untrustworthy.oeg,0.06301862365995847,True,4905166544,0.4985188845598154,True,customer,9
499,Brooklynn,Gloria,FLORA,BrooklynnFLORA@untrustworthy.oeg,0.06301862365995847,True,9070920361,0.22209063712849986,False,customer,9
499,Brooklynn,Gloria,FLORA,BrooklynnFLORA@untrustworthy.oeg,0.06301862365995847,True,1386725060,0.6595181053348742,False,customer,9
500,Cooper,Allan,GODWIN,Cooper.GODWIN@untrustworthy.oeg,0.5418939964508738,True,6366313203,0.538835983148816,False,prospect,7
500,Cooper,Allan,GODWIN,Cooper.GODWIN@fakedomain.eru,0.34766638970819286,False,6366313203,0.538835983148816,False,prospect,7
500,Cooper,Allan,GODWIN,CGODWIN@mmm.epu,0.8357856598536421,False,6366313203,0.538835983148816,False,prospect,7
500,Cooper,Allan,GODWIN,CooperGODWIN@untrustworthy.oeg,0.8084118266799277,True,6366313203,0.538835983148816,False,prospect,7
500,Cooper,Allan,GODWIN,CooperGODWIN@fakedomain.eru,0.45052203746035746,False,6366313203,0.538835983148816,False,prospect,7
501,Carlos,Amy,FOWLER,CFOWLER@donotcontact.cbm,0.8584498728176564,False,,,,customer,3
501,Carlos,Amy,FOWLER,CarlosFOWLER@fakedomain.eru,0.2828608243040426,True,,,,customer,3
501,Carlos,Amy,FOWLER,CarlosFOWLER@untrustworthy.oeg,0.021695974819807118,False,,,,customer,3
501,Carlos,Amy,FOWLER,Carlos.FOWLER@donotcontact.cbm,0.9751169793598119,False,,,,customer,3
501,Carlos,Amy,FOWLER,CFOWLER@mmm.epu,0.8091866797386087,False,,,,customer,3
502,Mariah,Tucker,JACKSON,MariahJACKSON@donotcontact.cbm,0.9566592241842412,False,,,,customer,7
502,Mariah,Tucker,JACKSON,Mariah.JACKSON@donotcontact.cbm,0.9604620550682685,True,,,,customer,7
502,Mariah,Tucker,JACKSON,MariahJACKSON@donotcontact.cbm,0.8734332252797323,False,,,,customer,7
502,Mariah,Tucker,JACKSON,MJACKSON@fakedomain.eru,0.08287267844321622,False,,,,customer,7
502,Mariah,Tucker,JACKSON,Mariah.JACKSON@untrustworthy.oeg,0.13778299673072603,False,,,,customer,7
503,Chase,Zoey,MANLEY,CMANLEY@donotcontact.cbm,0.43631479454597233,True,197-90-244,0.9886726020670298,True,prospect,8
503,Chase,Zoey,MANLEY,ChaseMANLEY@fakedomain.eru,0.016676452038981937,False,1223359410,0.20161632400941665,False,prospect,8
503,Chase,Zoey,MANLEY,Chase.MANLEY@fakedomain.eru,0.9227336795176299,False,6834459326,0.2868058747694693,False,prospect,8
503,Chase,Zoey,MANLEY,Chase.MANLEY@mmm.epu,0.15508315603469747,False,197-90-244,0.9886726020670298,True,prospect,8
503,Chase,Zoey,MANLEY,CMANLEY@fakedomain.eru,0.16821698119626716,False,1223359410,0.20161632400941665,False,prospect,8
503,Chase,Zoey,MANLEY,CMANLEY@donotcontact.cbm,0.43631479454597233,True,6834459326,0.2868058747694693,False,prospect,8
503,Chase,Zoey,MANLEY,ChaseMANLEY@fakedomain.eru,0.016676452038981937,False,197-90-244,0.9886726020670298,True,prospect,8
503,Chase,Zoey,MANLEY,Chase.MANLEY@fakedomain.eru,0.9227336795176299,False,1223359410,0.20161632400941665,False,prospect,8
503,Chase,Zoey,MANLEY,Chase.MANLEY@mmm.epu,0.15508315603469747,False,6834459326,0.2868058747694693,False,prospect,8
503,Chase,Zoey,MANLEY,CMANLEY@fakedomain.eru,0.16821698119626716,False,197-90-244,0.9886726020670298,True,prospect,8
503,Chase,Zoey,MANLEY,CMANLEY@donotcontact.cbm,0.43631479454597233,True,1223359410,0.20161632400941665,False,prospect,8
503,Chase,Zoey,MANLEY,ChaseMANLEY@fakedomain.eru,0.016676452038981937,False,6834459326,0.2868058747694693,False,prospect,8
503,Chase,Zoey,MANLEY,Chase.MANLEY@fakedomain.eru,0.9227336795176299,False,197-90-244,0.9886726020670298,True,prospect,8
503,Chase,Zoey,MANLEY,Chase.MANLEY@mmm.epu,0.15508315603469747,False,1223359410,0.20161632400941665,False,prospect,8
503,Chase,Zoey,MANLEY,CMANLEY@fakedomain.eru,0.16821698119626716,False,6834459326,0.2868058747694693,False,prospect,8
504,Dakota,Luke,SPRADLIN,,,,,,,customer,5
505,Dallas,Tianna,JOSEPH,DJOSEPH@fakedomain.eru,0.5001051774505894,False,5665642371,0.06752608213912181,False,lead,5
505,Dallas,Tianna,JOSEPH,Dallas.JOSEPH@donotcontact.cbm,0.14936513472260327,True,5665642371,0.06752608213912181,False,lead,5
506,Edward,Cullen,MUELLER,EMUELLER@donotcontact.cbm,0.7075313064821219,True,(364)496645,0.7810115280388643,False,customer,5
506,Edward,Cullen,MUELLER,EMUELLER@donotcontact.cbm,0.6238948904721713,True,(102)366717,0.08093658176375629,True,customer,5
506,Edward,Cullen,MUELLER,Edward.MUELLER@untrustworthy.oeg,0.3868469716246443,False,(783)883782,0.2980715082638101,True,customer,5
506,Edward,Cullen,MUELLER,Edward.MUELLER@untrustworthy.oeg,0.10670807299855556,True,(364)496645,0.7810115280388643,False,customer,5
506,Edward,Cullen,MUELLER,EMUELLER@donotcontact.cbm,0.7075313064821219,True,(102)366717,0.08093658176375629,True,customer,5
506,Edward,Cullen,MUELLER,EMUELLER@donotcontact.cbm,0.6238948904721713,True,(783)883782,0.2980715082638101,True,customer,5
506,Edward,Cullen,MUELLER,Edward.MUELLER@untrustworthy.oeg,0.3868469716246443,False,(364)496645,0.7810115280388643,False,customer,5
506,Edward,Cullen,MUELLER,Edward.MUELLER@untrustworthy.oeg,0.10670807299855556,True,(102)366717,0.08093658176375629,True,customer,5
506,Edward,Cullen,MUELLER,EMUELLER@donotcontact.cbm,0.7075313064821219,True,(783)883782,0.2980715082638101,True,customer,5
506,Edward,Cullen,MUELLER,EMUELLER@donotcontact.cbm,0.6238948904721713,True,(364)496645,0.7810115280388643,False,customer,5
506,Edward,Cullen,MUELLER,Edward.MUELLER@untrustworthy.oeg,0.3868469716246443,False,(102)366717,0.08093658176375629,True,customer,5
506,Edward,Cullen,MUELLER,Edward.MUELLER@untrustworthy.oeg,0.10670807299855556,True,(783)883782,0.2980715082638101,True,customer,5
507,George,Kaylin,KILLOUGH,GKILLOUGH@donotcontact.cbm,0.7305099111456618,True,415-42-182,0.1830759343984023,False,prospect,8
507,George,Kaylin,KILLOUGH,GKILLOUGH@untrustworthy.oeg,0.7725786700345584,False,415-42-182,0.1830759343984023,False,prospect,8
507,George,Kaylin,KILLOUGH,GKILLOUGH@donotcontact.cbm,0.48211742788046796,False,415-42-182,0.1830759343984023,False,prospect,8
507,George,Kaylin,KILLOUGH,GKILLOUGH@fakedomain.eru,0.15082186673426068,True,415-42-182,0.1830759343984023,False,prospect,8
507,George,Kaylin,KILLOUGH,George.KILLOUGH@fakedomain.eru,0.4770172999941733,False,415-42-182,0.1830759343984023,False,prospect,8
508,Thomas,Saniya,LEWIS,,,,978-56-485,0.95908538376888,False,customer,8
508,Thomas,Saniya,LEWIS,,,,3064601832,0.9396400979679451,False,customer,8
508,Thomas,Saniya,LEWIS,,,,2869760140,0.5932708214731843,True,customer,8
509,Dennis,Emmett,NEVELS,DennisNEVELS@fakedomain.eru,0.915553575120923,False,,,,lapsed,9
509,Dennis,Emmett,NEVELS,Dennis.NEVELS@fakedomain.eru,0.07973625003228946,False,,,,lapsed,9
509,Dennis,Emmett,NEVELS,DNEVELS@donotcontact.cbm,0.37332883856200594,False,,,,lapsed,9
510,Raegan,Jonathon,CONANT,Raegan.CONANT@mmm.epu,0.20645696812602798,True,8280871901,0.24838986550310538,False,lead,2
510,Raegan,Jonathon,CONANT,RaeganCONANT@donotcontact.cbm,0.015213038588162253,False,8280871901,0.24838986550310538,False,lead,2
510,Raegan,Jonathon,CONANT,RCONANT@fakedomain.eru,0.6100777311636802,False,8280871901,0.24838986550310538,False,lead,2
511,Luis,Fabian,PAYTON,Luis.PAYTON@untrustworthy.oeg,0.19667181535957057,True,(854)463764,0.631349218192797,False,prospect,3
511,Luis,Fabian,PAYTON,Luis.PAYTON@donotcontact.cbm,0.8216935507661368,False,(854)463764,0.631349218192797,False,prospect,3
511,Luis,Fabian,PAYTON,LPAYTON@untrustworthy.oeg,0.16770692936434717,False,(854)463764,0.631349218192797,False,prospect,3
511,Luis,Fabian,PAYTON,Luis.PAYTON@donotcontact.cbm,0.5888464287286662,False,(854)463764,0.631349218192797,False,prospect,3
512,Christopher,Bryce,RICHMAN,CRICHMAN@donotcontact.cbm,0.5962288998949624,True,8225164632,0.1405286294738186,False,lead,7
512,Christopher,Bryce,RICHMAN,Christopher.RICHMAN@mmm.epu,0.4125713309018879,False,8225164632,0.1405286294738186,False,lead,7
512,Christopher,Bryce,RICHMAN,Christopher.RICHMAN@mmm.epu,0.8067400338790777,False,8225164632,0.1405286294738186,False,lead,7
512,Christopher,Bryce,RICHMAN,Christopher.RICHMAN@untrustworthy.oeg,0.6942489494449507,False,8225164632,0.1405286294738186,False,lead,7
513,Rowan,Maliyah,WHITE,Rowan.WHITE@untrustworthy.oeg,0.7783929078810281,False,6672992971,0.8198825853771534,True,lead,7
514,Hayden,India,SANCHEZ,HSANCHEZ@donotcontact.cbm,0.16880114667973578,True,951-83-490,0.4908376483436834,True,customer,2
514,Hayden,India,SANCHEZ,Hayden.SANCHEZ@untrustworthy.oeg,0.46908386175361516,False,(543)843213,0.15330274603830352,True,customer,2
514,Hayden,India,SANCHEZ,Hayden.SANCHEZ@donotcontact.cbm,0.4716580605666384,False,(150)515108,0.6037862997481588,False,customer,2
514,Hayden,India,SANCHEZ,HSANCHEZ@donotcontact.cbm,0.16880114667973578,True,951-83-490,0.4908376483436834,True,customer,2
514,Hayden,India,SANCHEZ,Hayden.SANCHEZ@untrustworthy.oeg,0.46908386175361516,False,(543)843213,0.15330274603830352,True,customer,2
514,Hayden,India,SANCHEZ,Hayden.SANCHEZ@donotcontact.cbm,0.4716580605666384,False,(150)515108,0.6037862997481588,False,customer,2
514,Hayden,India,SANCHEZ,HSANCHEZ@donotcontact.cbm,0.16880114667973578,True,951-83-490,0.4908376483436834,True,customer,2
514,Hayden,India,SANCHEZ,Hayden.SANCHEZ@untrustworthy.oeg,0.46908386175361516,False,(543)843213,0.15330274603830352,True,customer,2
514,Hayden,India,SANCHEZ,Hayden.SANCHEZ@donotcontact.cbm,0.4716580605666384,False,(150)515108,0.6037862997481588,False,customer,2
515,Lexie,Kristina,STAHL,,,,4927348466,0.10789215218805126,False,lapsed,4
515,Lexie,Kristina,STAHL,,,,(275)423014,0.8486702476540661,False,lapsed,4
516,Emma,Gracie,ALLEN,,,,,,,customer,3
517,Evan,Samuel,REYES,Evan.REYES@untrustworthy.oeg,0.5357984326159615,False,780-60-116,0.40397718037173713,False,lead,1
517,Evan,Samuel,REYES,Evan.REYES@fakedomain.eru,0.1955978380106409,True,827-38-826,0.4108476775908707,False,lead,1
517,Evan,Samuel,REYES,Evan.REYES@untrustworthy.oeg,0.5357984326159615,False,780-60-116,0.40397718037173713,False,lead,1
517,Evan,Samuel,REYES,Evan.REYES@fakedomain.eru,0.1955978380106409,True,827-38-826,0.4108476775908707,False,lead,1
518,Erin,Gillian,WILKINS,EWILKINS@mmm.epu,0.7417715230341148,True,,,,prospect,8
519,Juliana,Mckenna,WATSON,Juliana.WATSON@fakedomain.eru,0.5545037046020719,True,2431108276,0.8043468421844222,False,lead,8
520,Mark,Elle,GILL,MGILL@donotcontact.cbm,0.51080766125591,False,702-53-880,0.4093498137306013,False,customer,8
520,Mark,Elle,GILL,MGILL@untrustworthy.oeg,0.36204030588940084,False,654-11-161,0.7236000648110843,False,customer,8
520,Mark,Elle,GILL,Mark.GILL@mmm.epu,0.2615316981657916,True,702-53-880,0.4093498137306013,False,customer,8
520,Mark,Elle,GILL,Mark.GILL@donotcontact.cbm,0.953874704676324,False,654-11-161,0.7236000648110843,False,customer,8
520,Mark,Elle,GILL,MarkGILL@mmm.epu,0.9022523287415498,True,702-53-880,0.4093498137306013,False,customer,8
520,Mark,Elle,GILL,MGILL@donotcontact.cbm,0.51080766125591,False,654-11-161,0.7236000648110843,False,customer,8
520,Mark,Elle,GILL,MGILL@untrustworthy.oeg,0.36204030588940084,False,702-53-880,0.4093498137306013,False,customer,8
520,Mark,Elle,GILL,Mark.GILL@mmm.epu,0.2615316981657916,True,654-11-161,0.7236000648110843,False,customer,8
520,Mark,Elle,GILL,Mark.GILL@donotcontact.cbm,0.953874704676324,False,702-53-880,0.4093498137306013,False,customer,8
520,Mark,Elle,GILL,MarkGILL@mmm.epu,0.9022523287415498,True,654-11-161,0.7236000648110843,False,customer,8
521,Trevor,Armani,NIEVES,Trevor.NIEVES@untrustworthy.oeg,0.5923868760906298,False,467-33-239,0.509936084378878,True,lead,9
521,Trevor,Armani,NIEVES,TrevorNIEVES@fakedomain.eru,0.2146094383204098,True,255-00-756,0.487545730070727,False,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@mmm.epu,0.773496966519822,False,295-52-506,0.8480742671380621,False,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@fakedomain.eru,0.29038317496970345,False,467-33-239,0.509936084378878,True,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@untrustworthy.oeg,0.48321644435154776,False,255-00-756,0.487545730070727,False,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@untrustworthy.oeg,0.5923868760906298,False,295-52-506,0.8480742671380621,False,lead,9
521,Trevor,Armani,NIEVES,TrevorNIEVES@fakedomain.eru,0.2146094383204098,True,467-33-239,0.509936084378878,True,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@mmm.epu,0.773496966519822,False,255-00-756,0.487545730070727,False,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@fakedomain.eru,0.29038317496970345,False,295-52-506,0.8480742671380621,False,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@untrustworthy.oeg,0.48321644435154776,False,467-33-239,0.509936084378878,True,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@untrustworthy.oeg,0.5923868760906298,False,255-00-756,0.487545730070727,False,lead,9
521,Trevor,Armani,NIEVES,TrevorNIEVES@fakedomain.eru,0.2146094383204098,True,295-52-506,0.8480742671380621,False,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@mmm.epu,0.773496966519822,False,467-33-239,0.509936084378878,True,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@fakedomain.eru,0.29038317496970345,False,255-00-756,0.487545730070727,False,lead,9
521,Trevor,Armani,NIEVES,Trevor.NIEVES@untrustworthy.oeg,0.48321644435154776,False,295-52-506,0.8480742671380621,False,lead,9
522,Alyssa,Eileen,WARDEN,AWARDEN@fakedomain.eru,0.360327467768067,False,376-14-862,0.8879602980801363,False,lead,9
522,Alyssa,Eileen,WARDEN,AlyssaWARDEN@fakedomain.eru,0.7232207254632312,False,949-32-971,0.36394070801041645,True,lead,9
522,Alyssa,Eileen,WARDEN,AWARDEN@untrustworthy.oeg,0.9776880387681954,False,(094)503821,0.4208651905256756,False,lead,9
522,Alyssa,Eileen,WARDEN,Alyssa.WARDEN@donotcontact.cbm,0.1338425053211345,True,376-14-862,0.8879602980801363,False,lead,9
522,Alyssa,Eileen,WARDEN,AWARDEN@fakedomain.eru,0.360327467768067,False,949-32-971,0.36394070801041645,True,lead,9
522,Alyssa,Eileen,WARDEN,AlyssaWARDEN@fakedomain.eru,0.7232207254632312,False,(094)503821,0.4208651905256756,False,lead,9
522,Alyssa,Eileen,WARDEN,AWARDEN@untrustworthy.oeg,0.9776880387681954,False,376-14-862,0.8879602980801363,False,lead,9
522,Alyssa,Eileen,WARDEN,Alyssa.WARDEN@donotcontact.cbm,0.1338425053211345,True,949-32-971,0.36394070801041645,True,lead,9
522,Alyssa,Eileen,WARDEN,AWARDEN@fakedomain.eru,0.360327467768067,False,(094)503821,0.4208651905256756,False,lead,9
522,Alyssa,Eileen,WARDEN,AlyssaWARDEN@fakedomain.eru,0.7232207254632312,False,376-14-862,0.8879602980801363,False,lead,9
522,Alyssa,Eileen,WARDEN,AWARDEN@untrustworthy.oeg,0.9776880387681954,False,949-32-971,0.36394070801041645,True,lead,9
522,Alyssa,Eileen,WARDEN,Alyssa.WARDEN@donotcontact.cbm,0.1338425053211345,True,(094)503821,0.4208651905256756,False,lead,9
523,Oliver,Malcolm,JENKINS,Oliver.JENKINS@donotcontact.cbm,0.32077404721559155,True,6166915951,0.588407328449369,False,lead,10
523,Oliver,Malcolm,JENKINS,Oliver.JENKINS@fakedomain.eru,0.5068402611031755,False,768-31-782,0.8043220136947695,False,lead,10
523,Oliver,Malcolm,JENKINS,OliverJENKINS@fakedomain.eru,0.6478634740309243,False,6166915951,0.588407328449369,False,lead,10
523,Oliver,Malcolm,JENKINS,OliverJENKINS@mmm.epu,0.9023989557188044,False,768-31-782,0.8043220136947695,False,lead,10
523,Oliver,Malcolm,JENKINS,OJENKINS@donotcontact.cbm,0.09192429728273144,False,6166915951,0.588407328449369,False,lead,10
523,Oliver,Malcolm,JENKINS,Oliver.JENKINS@donotcontact.cbm,0.32077404721559155,True,768-31-782,0.8043220136947695,False,lead,10
523,Oliver,Malcolm,JENKINS,Oliver.JENKINS@fakedomain.eru,0.5068402611031755,False,6166915951,0.588407328449369,False,lead,10
523,Oliver,Malcolm,JENKINS,OliverJENKINS@fakedomain.eru,0.6478634740309243,False,768-31-782,0.8043220136947695,False,lead,10
523,Oliver,Malcolm,JENKINS,OliverJENKINS@mmm.epu,0.9023989557188044,False,6166915951,0.588407328449369,False,lead,10
523,Oliver,Malcolm,JENKINS,OJENKINS@donotcontact.cbm,0.09192429728273144,False,768-31-782,0.8043220136947695,False,lead,10
524,Jace,Elle,PRATT,JacePRATT@fakedomain.eru,0.5903337803599708,True,870-41-841,0.9807717805267273,False,customer,2
524,Jace,Elle,PRATT,JacePRATT@fakedomain.eru,0.5903337803599708,True,3970729179,0.4524985299826628,False,customer,2
525,Rose,Cynthia,MCCANN,RoseMCCANN@fakedomain.eru,0.6951415067056125,False,7316858496,0.7372551273203058,False,prospect,7
